Code,Days to Trade,FlowUS$m,Name,Shares to Trade,Status,days,effective_date,profit,relative_profit
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,8,2020/8/31,101.5267176,2.616481792
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,9,2020/8/31,103.8167939,4.478671206
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,10,2020/8/31,106.870229,6.222811775
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,11,2020/8/31,103.0534351,3.602918167
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,12,2020/8/31,106.870229,7.842998047
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,13,2020/8/31,103.8167939,5.262801925
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,14,2020/8/31,104.5801527,5.608790204
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,15,2020/8/31,103.8167939,5.456698457
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,16,2020/8/31,102.2900763,3.646037504
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,17,2020/8/31,104.5801527,5.38794534
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,18,2020/8/31,105.3435115,5.985670472
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,19,2020/8/31,106.870229,8.022434499
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,20,2020/8/31,109.9236641,11.01540019
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,21,2020/8/31,106.870229,6.283938478
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,22,2020/8/31,107.6335878,7.8307707
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,23,2020/8/31,110.6870229,10.43922971
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,24,2020/8/31,109.1603053,9.040681043
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,25,2020/8/31,109.1603053,9.651948074
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,26,2020/8/31,109.1603053,10.31645449
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,27,2020/8/31,109.1603053,9.378521101
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,28,2020/8/31,106.1068702,6.794381321
3336.KL,-3.3,-17,IJM Corporation Bhd,-11358679,Delete,29,2020/8/31,104.5801527,6.488225998
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-1,2020/8/31,81.31868132,-17.86315401
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-2,2020/8/31,81.68498168,-16.91918695
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-3,2020/8/31,82.78388278,-16.4038471
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-4,2020/8/31,83.51648352,-15.07707491
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-5,2020/8/31,73.62637363,-22.54216358
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-6,2020/8/31,66.66666667,-27.1758779
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-7,2020/8/31,68.27838828,-24.99002632
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-8,2020/8/31,61.17216117,-35.35004952
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-9,2020/8/31,61.17216117,-33.16670519
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-10,2020/8/31,55.01831502,-43.42434272
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-11,2020/8/31,55.01831502,-45.75151428
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-12,2020/8/31,52.6007326,-47.08803473
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-13,2020/8/31,56.33699634,-45.07651871
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-14,2020/8/31,55.38461538,-46.3271643
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-15,2020/8/31,55.75091575,-45.35608227
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-16,2020/8/31,56.7032967,-43.98990333
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-17,2020/8/31,57.65567766,-42.23114683
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-18,2020/8/31,54.94505495,-43.53532797
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-19,2020/8/31,53.84615385,-43.71703582
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-20,2020/8/31,50.54945055,-45.56721455
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-21,2020/8/31,63.003663,-32.9821429
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-22,2020/8/31,54.94505495,-40.38056045
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-23,2020/8/31,52.45421245,-42.78416348
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-24,2020/8/31,53.84615385,-40.61178259
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-25,2020/8/31,76.92307692,-16.77681933
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-26,2020/8/31,90.10989011,-4.402276258
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-27,2020/8/31,90.10989011,-3.612405467
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-28,2020/8/31,69.52380952,-23.67858602
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-29,2020/8/31,69.52380952,-22.6623642
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-30,2020/8/31,53.47985348,-38.85486311
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-31,2020/8/31,46.22710623,-45.14679739
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-32,2020/8/31,45.86080586,-46.24638078
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-33,2020/8/31,45.78754579,-45.97775649
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-34,2020/8/31,44.17582418,-47.91957335
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-35,2020/8/31,35.64102564,-55.46644394
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-36,2020/8/31,30.14652015,-60.97155964
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-37,2020/8/31,28.86446886,-61.43544625
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-38,2020/8/31,27.8021978,-61.69605741
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-39,2020/8/31,22.74725275,-66.83824192
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-40,2020/8/31,21.64835165,-67.02702325
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-41,2020/8/31,21.46520147,-66.07488153
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-42,2020/8/31,21.42857143,-64.34668086
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-43,2020/8/31,22.12454212,-64.87559934
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-44,2020/8/31,21.02564103,-65.58781743
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-45,2020/8/31,21.24542125,-68.29291696
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-46,2020/8/31,21.97802198,-66.82113864
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-47,2020/8/31,22.12454212,-66.48717154
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-48,2020/8/31,22.08791209,-65.3908675
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-49,2020/8/31,22.52747253,-64.3972186
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-50,2020/8/31,21.42857143,-65.26858975
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-51,2020/8/31,23.22344322,-63.47136013
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-52,2020/8/31,25.12820513,-56.58805442
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-53,2020/8/31,22.34432234,-65.60955863
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-54,2020/8/31,22.74725275,-66.50343102
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-55,2020/8/31,21.57509158,-67.85950241
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-56,2020/8/31,19.92673993,-68.94197647
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-57,2020/8/31,15.34798535,-73.42877595
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-58,2020/8/31,14.98168498,-73.35534227
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,-59,2020/8/31,14.61538462,-72.90347797
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,0,2020/8/31,100,0
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,1,2020/8/31,107.6923077,7.087526027
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,2,2020/8/31,115.7509158,13.56992924
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,3,2020/8/31,114.6520147,11.59981245
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,4,2020/8/31,106.959707,4.86124426
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,5,2020/8/31,108.7912088,5.179023561
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,6,2020/8/31,102.5641026,-0.97852688
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,7,2020/8/31,102.1978022,-0.30502719
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,8,2020/8/31,103.2967033,-0.954452037
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,9,2020/8/31,112.4542125,7.714987706
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,10,2020/8/31,107.3260073,1.911266215
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,11,2020/8/31,107.3260073,1.287621963
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,12,2020/8/31,112.8205128,7.157021356
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,13,2020/8/31,111.7216117,7.366712165
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,14,2020/8/31,145.0549451,40.2638482
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,15,2020/8/31,141.7582418,39.54778245
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,16,2020/8/31,121.6117216,22.26248083
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,17,2020/8/31,120.8791209,21.44381955
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,18,2020/8/31,109.8901099,14.75783601
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,19,2020/8/31,99.63369963,4.344630502
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,20,2020/8/31,97.8021978,-0.74420416
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,21,2020/8/31,92.67399267,-7.315397121
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,22,2020/8/31,97.8021978,-5.175732972
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,23,2020/8/31,89.74358974,-13.04807299
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,24,2020/8/31,92.30769231,-9.253186689
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,25,2020/8/31,91.57509158,-7.976922006
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,26,2020/8/31,87.17948718,-11.12288008
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,27,2020/8/31,94.13919414,-2.796814538
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,28,2020/8/31,91.94139194,-5.277555526
019170.KS,0.13,82.35,ShinpoongPharmaceutical Co Ltd,1146929,Add,29,2020/8/31,99.26739927,1.338746999
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-1,2020/8/31,93.65019011,-5.531645216
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-2,2020/8/31,96.80608365,-1.798084981
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-3,2020/8/31,92.92775665,-6.259973234
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-4,2020/8/31,91.9391635,-6.654394929
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-5,2020/8/31,92.28136882,-3.887168385
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-6,2020/8/31,86.80608365,-7.036460913
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-7,2020/8/31,90.49429658,-2.774118022
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-8,2020/8/31,91.63498099,-4.887229706
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-9,2020/8/31,100.1901141,5.85124771
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-10,2020/8/31,84.18250951,-14.26014823
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-11,2020/8/31,104.0684411,3.298611771
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-12,2020/8/31,109.4296578,9.740890465
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-13,2020/8/31,114.0684411,12.65492602
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-14,2020/8/31,118.1368821,16.42510244
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-15,2020/8/31,118.7072243,17.60022632
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-16,2020/8/31,118.0988593,17.40565928
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-17,2020/8/31,105.7034221,5.81659757
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-18,2020/8/31,105.095057,6.614674124
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-19,2020/8/31,110.2281369,12.66494722
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-20,2020/8/31,99.01140684,2.894741749
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-21,2020/8/31,92.66159696,-3.324208946
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-22,2020/8/31,90.57034221,-4.755273187
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-23,2020/8/31,82.58555133,-12.6528246
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-24,2020/8/31,82.12927757,-12.32865887
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-25,2020/8/31,79.27756654,-14.42232972
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-26,2020/8/31,80.19011407,-14.3220523
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-27,2020/8/31,71.14068441,-22.58161117
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-28,2020/8/31,71.97718631,-21.22520924
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-29,2020/8/31,67.87072243,-24.31545129
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-30,2020/8/31,66.73003802,-25.60467857
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-31,2020/8/31,65.93155894,-25.44234468
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-32,2020/8/31,63.26996198,-28.83722467
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-33,2020/8/31,69.69581749,-22.06948478
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-34,2020/8/31,68.59315589,-23.50224164
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-35,2020/8/31,65.58935361,-25.51811597
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-36,2020/8/31,56.88212928,-34.23595051
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-37,2020/8/31,55.77946768,-34.52044744
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-38,2020/8/31,50.30418251,-39.1940727
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-39,2020/8/31,49.42965779,-40.15583688
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-40,2020/8/31,50.2661597,-38.4092152
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-41,2020/8/31,43.07984791,-44.46023509
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-42,2020/8/31,43.07984791,-42.69540438
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-43,2020/8/31,42.88973384,-44.11040763
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-44,2020/8/31,44.06844106,-42.54501739
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-45,2020/8/31,43.30798479,-46.23035342
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-46,2020/8/31,41.82509506,-46.97406556
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-47,2020/8/31,40.91254753,-47.69916614
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-48,2020/8/31,38.8973384,-48.58144119
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-49,2020/8/31,40.64638783,-46.27830329
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-50,2020/8/31,40.68441065,-46.01275053
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-51,2020/8/31,42.88973384,-43.80506952
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-52,2020/8/31,43.00380228,-38.71245727
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-53,2020/8/31,42.39543726,-45.55844371
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-54,2020/8/31,42.58555133,-46.66513244
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-55,2020/8/31,41.44486692,-47.98972706
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-56,2020/8/31,41.21673004,-47.65198636
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-57,2020/8/31,42.39543726,-46.38132403
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-58,2020/8/31,40.41825095,-47.91877631
096530.KS,0.19,212.77,Seegene Inc,739295,Add,-59,2020/8/31,40.49429658,-47.02456601
096530.KS,0.19,212.77,Seegene Inc,739295,Add,0,2020/8/31,100,0
096530.KS,0.19,212.77,Seegene Inc,739295,Add,1,2020/8/31,96.76806084,-3.836720829
096530.KS,0.19,212.77,Seegene Inc,739295,Add,2,2020/8/31,95.24714829,-6.933838224
096530.KS,0.19,212.77,Seegene Inc,739295,Add,3,2020/8/31,91.74904943,-11.30315278
096530.KS,0.19,212.77,Seegene Inc,739295,Add,4,2020/8/31,88.82129278,-13.27716992
096530.KS,0.19,212.77,Seegene Inc,739295,Add,5,2020/8/31,92.7756654,-10.83651983
096530.KS,0.19,212.77,Seegene Inc,739295,Add,6,2020/8/31,93.91634981,-9.626279635
096530.KS,0.19,212.77,Seegene Inc,739295,Add,7,2020/8/31,92.05323194,-10.44959745
096530.KS,0.19,212.77,Seegene Inc,739295,Add,8,2020/8/31,95.47528517,-8.775870162
096530.KS,0.19,212.77,Seegene Inc,739295,Add,9,2020/8/31,94.86692015,-9.872304596
096530.KS,0.19,212.77,Seegene Inc,739295,Add,10,2020/8/31,95.05703422,-10.35770689
096530.KS,0.19,212.77,Seegene Inc,739295,Add,11,2020/8/31,96.27376426,-9.764621104
096530.KS,0.19,212.77,Seegene Inc,739295,Add,12,2020/8/31,101.7870722,-3.876419221
096530.KS,0.19,212.77,Seegene Inc,739295,Add,13,2020/8/31,102.3574144,-1.997485108
096530.KS,0.19,212.77,Seegene Inc,739295,Add,14,2020/8/31,100.3802281,-4.410868722
096530.KS,0.19,212.77,Seegene Inc,739295,Add,15,2020/8/31,98.85931559,-3.351143715
096530.KS,0.19,212.77,Seegene Inc,739295,Add,16,2020/8/31,102.2813688,2.93212804
096530.KS,0.19,212.77,Seegene Inc,739295,Add,17,2020/8/31,101.6730038,2.237702472
096530.KS,0.19,212.77,Seegene Inc,739295,Add,18,2020/8/31,97.14828897,2.016015089
096530.KS,0.19,212.77,Seegene Inc,739295,Add,19,2020/8/31,92.81368821,-2.475380918
096530.KS,0.19,212.77,Seegene Inc,739295,Add,20,2020/8/31,97.33840304,-1.20799892
096530.KS,0.19,212.77,Seegene Inc,739295,Add,21,2020/8/31,99.01140684,-0.977982951
096530.KS,0.19,212.77,Seegene Inc,739295,Add,22,2020/8/31,108.4030418,5.425111051
096530.KS,0.19,212.77,Seegene Inc,739295,Add,23,2020/8/31,105.1330798,2.341417111
096530.KS,0.19,212.77,Seegene Inc,739295,Add,24,2020/8/31,109.6958175,8.134938494
096530.KS,0.19,212.77,Seegene Inc,739295,Add,25,2020/8/31,109.2775665,9.725552959
096530.KS,0.19,212.77,Seegene Inc,739295,Add,26,2020/8/31,107.9467681,9.644400806
096530.KS,0.19,212.77,Seegene Inc,739295,Add,27,2020/8/31,105.2471483,8.311139612
096530.KS,0.19,212.77,Seegene Inc,739295,Add,28,2020/8/31,103.8022814,6.583333901
096530.KS,0.19,212.77,Seegene Inc,739295,Add,29,2020/8/31,104.486692,6.558039747
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-1,2020/8/31,88.0861244,-11.09571093
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-2,2020/8/31,87.65550239,-10.94866624
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-3,2020/8/31,89.80861244,-9.379117448
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-4,2020/8/31,89.42583732,-9.167721106
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-5,2020/8/31,87.89473684,-8.273800364
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-6,2020/8/31,79.95215311,-13.89039145
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-7,2020/8/31,79.37799043,-13.89042417
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-8,2020/8/31,81.33971292,-15.18249778
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-9,2020/8/31,79.66507177,-14.67379459
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-10,2020/8/31,82.82296651,-15.61969123
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-11,2020/8/31,89.80861244,-10.96121685
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-12,2020/8/31,90.90909091,-8.779676421
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-13,2020/8/31,91.67464115,-9.738873895
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-14,2020/8/31,94.784689,-6.92709069
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-15,2020/8/31,95.6937799,-5.413218115
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-16,2020/8/31,93.20574163,-7.487458411
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-17,2020/8/31,93.44497608,-6.441848407
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-18,2020/8/31,92.20095694,-6.279425973
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-19,2020/8/31,90.71770335,-6.845486314
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-20,2020/8/31,91.00478469,-5.111880406
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-21,2020/8/31,83.44497608,-12.54082983
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-22,2020/8/31,81.96172249,-13.3638929
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-23,2020/8/31,83.77990431,-11.45847163
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-24,2020/8/31,83.25358852,-11.20434792
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-25,2020/8/31,84.83253589,-8.867360371
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-26,2020/8/31,88.51674641,-5.995419957
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-27,2020/8/31,147.7033493,53.98105371
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-28,2020/8/31,143.3492823,50.14688675
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-29,2020/8/31,136.6028708,44.41669709
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-30,2020/8/31,136.937799,44.60308245
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-31,2020/8/31,137.5598086,46.185905
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-32,2020/8/31,137.7033493,45.59616264
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-33,2020/8/31,136.076555,44.31125275
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-34,2020/8/31,135.9330144,43.83761683
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-35,2020/8/31,140.6220096,49.51453999
196170.KS,0.44,54.55,Alteogen Inc,287129,Add,-36,2020/8/31,140.6220096,49.50392978
